x,y,class
-3.3965811797834435,0.19360046380251314,0
-3.0012599999830645,-3.2501598523650586,0
0.5829987477969054,0.9383840636453116,0
1.830905163836651,-4.565876672650004,0
-1.033736552659369,2.1647232626824113,0
3.958998990974948,6.121785912156048,0
0.4435477731031341,-4.643972362417685,0
-1.332439708770614,7.8646862786647995,0
-9.094939253973655,-3.3488390805593258,0
0.5140179211644345,0.9312319367809846,0
0.7199891408034989,-5.226971752107741,0
11.64469540578456,-3.4655594688125224,0
-0.05258334644114837,-0.01701646735465638,0
4.748873915428958,-2.9024543063725265,0
5.51898213021626,-2.3916973643486137,0
-6.325599202925847,-8.179832500263576,0
-3.1122653232186415,-1.871533735818088,0
-9.177487506606745,-3.30466670338068,0
0.4361454914804931,-0.0015333653756559686,0
5.941439100129128,-0.7834183432566371,0
-2.5611646065713964,-2.8854773709574726,0
-7.589717330124428,-6.687566176519674,0
2.0150845166556985,-4.532411587716952,0
0.5084389599624465,0.504936497337032,0
-7.969477115204617,4.338882268162722,0
-0.16705523586197213,-0.004260806912865487,0
-2.0440221800604346,-3.5919189602075243,0
6.5148807937596755,0.19310473078559545,0
-9.299527074066441,0.4843845995859475,0
-2.602979044177567,-2.994800920744235,0
0.32525257864171075,1.4044130491078395,0
-6.217021273306199,-8.366125747113799,0
0.36762685015865504,-0.3555837472733445,0
-0.6987321631038905,-11.231481607937816,0
0.20224004762436565,1.0692119963732607,0
0.019729178350270195,1.4720544007316723,0
-1.2282476691074824,1.7157246730510056,0
-0.47707996319779655,1.9066274191908372,0
-8.259519740230399,-5.035115584714705,0
-7.375069133552947,-7.010696598385366,0
-1.1932254529046051,1.8063491951890462,0
0.14019326034862678,1.3045470398387675,0
4.277825810055406,5.54175563307734,0
-7.117683236342112,5.1620270462077125,0
5.095447115711452,4.672661627651897,0
0.2849828636346359,0.3624698349817181,0
-8.908516530397996,-1.6369295644760327,0
-8.244736748982195,3.6863374266777877,0
-8.215251877765299,3.1916343422775655,0
-2.2094533630599082,1.1510849984436065,0
0.9636126829263431,0.2846546166334978,0
12.328230442423608,-0.24854995180361153,0
5.764021918759748,-1.4913712036251376,0
-8.86454445019527,2.8435509661905316,0
0.47627180700775984,1.2868251947855596,0
6.5349922750314295,0.5270063639811821,0
6.176874264920435,0.5879642062213113,0
-0.003876415173077803,1.578905544498544,0
-1.111710772347898,-4.149300658859159,0
2.300547618552058,-11.008046057120827,0
-6.327255980307682,6.068724561466454,0
